aded,boro,nta_name,DEM,REP,ALL_OTH,total_first2016,total_voted2016,pct_total_first2016_total_voted2016,pct_dem_first2016,pct_rep_first2016,pct_oth_first2016,trump_votes,clinton_votes,total_votes,winner,female_first2016,pct_female_first2016,female_first2016_dem,female_first2016_rep,male_first2016,pct_male_first2016,male_first2016_dem,male_first2016_rep
83040,Bronx,Williamsbridge-Olinville,6,,0,6,392,1.53,100,0,0,8,379,431,clinton,2,33.33333333,2,0,4,66.66666667,4,0
83041,Bronx,Williamsbridge-Olinville,8,,1,9,376,2.39,88.89,0,11.11,12,364,408,clinton,5,55.55555556,5,0,4,44.44444444,3,0
83042,Bronx,Williamsbridge-Olinville,6,,2,8,466,1.72,75,0,25,12,457,525,clinton,5,62.5,4,0,3,37.5,2,0
83043,Bronx,Williamsbridge-Olinville,10,,1,11,444,2.48,90.91,0,9.09,8,425,483,clinton,6,54.54545455,6,0,5,45.45454545,4,0
83044,Bronx,Williamsbridge-Olinville,15,1,0,16,565,2.83,93.75,6.25,0,13,547,633,clinton,11,68.75,11,0,5,31.25,4,1
83045,Bronx,Williamsbridge-Olinville,8,,3,11,567,1.94,72.73,0,27.27,13,546,635,clinton,8,72.72727273,7,0,3,27.27272727,1,0
83046,Bronx,Williamsbridge-Olinville,19,3,1,23,463,4.97,82.61,13.04,4.35,25,423,511,clinton,15,65.2173913,13,2,8,34.7826087,6,1
83047,Bronx,Williamsbridge-Olinville,13,2,3,18,440,4.09,72.22,11.11,16.67,23,428,519,clinton,10,55.55555556,8,0,8,44.44444444,5,2
83048,Bronx,Williamsbridge-Olinville,8,3,3,14,448,3.13,57.14,21.43,21.43,13,442,528,clinton,8,57.14285714,5,1,6,42.85714286,3,2
83049,Bronx,Williamsbridge-Olinville,12,2,2,16,456,3.51,75,12.5,12.5,14,437,509,clinton,10,62.5,9,0,6,37.5,3,2
83050,Bronx,Williamsbridge-Olinville,10,1,2,13,544,2.39,76.92,7.69,15.38,22,538,611,clinton,11,84.61538462,9,1,2,15.38461538,1,0
83051,Bronx,Williamsbridge-Olinville,16,2,3,21,534,3.93,76.19,9.52,14.29,10,512,596,clinton,12,57.14285714,10,0,9,42.85714286,6,2
83052,Bronx,Williamsbridge-Olinville,19,2,4,25,560,4.46,76,8,16,18,518,611,clinton,17,68,14,1,8,32,5,1
83053,Bronx,Williamsbridge-Olinville,7,,3,10,462,2.16,70,0,30,14,435,499,clinton,2,20,2,0,8,80,5,0
83054,Bronx,Williamsbridge-Olinville,5,2,1,8,395,2.03,62.5,25,12.5,10,384,438,clinton,4,50,4,0,4,50,1,2
83055,Bronx,Williamsbridge-Olinville,10,,2,12,440,2.73,83.33,0,16.67,11,554,629,clinton,9,75,7,0,3,25,3,0
83056,Bronx,Williamsbridge-Olinville,12,,2,14,550,2.55,85.71,0,14.29,19,524,591,clinton,8,57.14285714,7,0,6,42.85714286,5,0
83057,Bronx,Williamsbridge-Olinville,11,,2,13,610,2.13,84.62,0,15.38,12,468,530,clinton,6,46.15384615,4,0,7,53.84615385,7,0
83058,Bronx,Eastchester-Edenwald-Baychester,6,,1,7,332,2.11,85.71,0,14.29,7,335,379,clinton,3,42.85714286,3,0,4,57.14285714,3,0
83059,Bronx,Eastchester-Edenwald-Baychester,32,1,4,37,575,6.43,86.49,2.7,10.81,16,553,631,clinton,26,70.27027027,22,1,11,29.72972973,10,0
83060,Bronx,Eastchester-Edenwald-Baychester,4,1,0,5,230,2.17,80,20,0,15,214,248,clinton,2,40,1,1,3,60,3,0
83061,Bronx,Eastchester-Edenwald-Baychester,10,,1,11,338,3.25,90.91,0,9.09,6,325,376,clinton,9,81.81818182,8,0,2,18.18181818,2,0
83062,Bronx,Eastchester-Edenwald-Baychester,16,,1,17,271,6.27,94.12,0,5.88,6,261,302,clinton,12,70.58823529,11,0,5,29.41176471,5,0
83063,Bronx,Eastchester-Edenwald-Baychester,13,,2,15,355,4.23,86.67,0,13.33,10,343,381,clinton,10,66.66666667,9,0,5,33.33333333,4,0
83064,Bronx,Eastchester-Edenwald-Baychester,3,,1,4,434,0.92,75,0,25,12,419,473,clinton,4,100,3,0,0,0,0,0
83065,Bronx,Williamsbridge-Olinville,11,1,0,12,372,3.23,91.67,8.33,0,12,359,404,clinton,9,75,8,1,3,25,3,0
83066,Bronx,Eastchester-Edenwald-Baychester,12,1,2,15,593,2.53,80,6.67,13.33,25,562,647,clinton,10,66.66666667,10,0,5,33.33333333,2,1
83067,Bronx,Eastchester-Edenwald-Baychester,16,1,0,17,367,4.63,94.12,5.88,0,25,606,703,clinton,14,82.35294118,13,1,3,17.64705882,3,0
83068,Bronx,Co-op City,,,1,1,1,100,0,0,100,0,1,2,clinton,0,0,0,0,1,100,0,0
83069,Bronx,Eastchester-Edenwald-Baychester,12,1,2,15,614,2.44,80,6.67,13.33,24,717,798,clinton,10,66.66666667,9,0,5,33.33333333,3,1
83070,Bronx,Eastchester-Edenwald-Baychester,20,2,3,25,635,3.94,80,8,12,46,576,690,clinton,10,40,9,0,15,60,11,2
83071,Bronx,Eastchester-Edenwald-Baychester,10,1,1,12,610,1.97,83.33,8.33,8.33,30,574,666,clinton,6,50,4,1,6,50,6,0
83072,Bronx,Woodlawn-Wakefield,8,,1,9,393,2.29,88.89,0,11.11,19,365,435,clinton,7,77.77777778,6,0,2,22.22222222,2,0
83073,Bronx,Woodlawn-Wakefield,6,,1,7,513,1.36,85.71,0,14.29,13,506,580,clinton,3,42.85714286,3,0,4,57.14285714,3,0
83074,Bronx,Woodlawn-Wakefield,13,2,1,16,534,3,81.25,12.5,6.25,33,502,609,clinton,10,62.5,10,0,6,37.5,3,2
83075,Bronx,Woodlawn-Wakefield,15,2,3,20,606,3.3,75,10,15,24,569,678,clinton,12,60,9,0,8,40,6,2
83076,Bronx,Woodlawn-Wakefield,11,2,2,15,596,2.52,73.33,13.33,13.33,26,575,663,clinton,9,60,8,0,6,40,3,2
83077,Bronx,Woodlawn-Wakefield,10,2,4,16,500,3.2,62.5,12.5,25,11,484,559,clinton,11,68.75,6,1,5,31.25,4,1
83078,Bronx,Woodlawn-Wakefield,12,1,1,14,424,3.3,85.71,7.14,7.14,16,406,477,clinton,8,57.14285714,7,0,6,42.85714286,5,1
83079,Bronx,Woodlawn-Wakefield,16,5,1,22,610,3.61,72.73,22.73,4.55,22,629,729,clinton,16,72.72727273,12,4,6,27.27272727,4,1
83080,Bronx,Woodlawn-Wakefield,7,,0,7,480,1.46,100,0,0,14,462,552,clinton,7,100,7,0,0,0,0,0
83081,Bronx,Woodlawn-Wakefield,7,,1,8,564,1.42,87.5,0,12.5,24,574,677,clinton,3,37.5,3,0,5,62.5,4,0
83082,Bronx,Woodlawn-Wakefield,14,1,7,22,620,3.55,63.64,4.55,31.82,19,541,613,clinton,11,50,9,0,11,50,5,1
83083,Bronx,Woodlawn-Wakefield,11,2,4,17,518,3.28,64.71,11.76,23.53,25,477,539,clinton,8,47.05882353,5,1,9,52.94117647,6,1
83084,Bronx,Williamsbridge-Olinville,4,,0,4,45,8.89,100,0,0,5,46,56,clinton,3,75,3,0,1,25,1,0
83085,Bronx,Allerton-Pelham Gardens,10,,3,13,253,5.14,76.92,0,23.08,12,244,286,clinton,7,53.84615385,4,0,6,46.15384615,6,0
83086,Bronx,Eastchester-Edenwald-Baychester,6,1,1,8,313,2.56,75,12.5,12.5,17,298,339,clinton,3,37.5,3,0,5,62.5,3,1
83088,Bronx,Eastchester-Edenwald-Baychester,10,3,3,16,435,3.68,62.5,18.75,18.75,0,0,0,none,8,50,5,1,8,50,5,2
83089,Bronx,Williamsbridge-Olinville,15,1,1,17,347,4.9,88.24,5.88,5.88,0,0,0,none,12,70.58823529,12,0,5,29.41176471,3,1
84001,Bronx,Highbridge,13,1,3,17,559,3.04,76.47,5.88,17.65,28,550,657,clinton,11,64.70588235,8,1,6,35.29411765,5,0
84002,Bronx,Highbridge,19,,5,24,480,5,79.17,0,20.83,22,528,621,clinton,11,45.83333333,9,0,13,54.16666667,10,0
84003,Bronx,West Concourse,15,2,3,20,519,3.85,75,10,15,27,523,607,clinton,11,55,8,1,9,45,7,1
84004,Bronx,West Concourse,15,1,5,21,588,3.57,71.43,4.76,23.81,18,501,566,clinton,14,66.66666667,10,1,7,33.33333333,5,0
84005,Bronx,East Concourse-Concourse Village,10,,0,10,289,3.46,100,0,0,28,456,531,clinton,6,60,6,0,4,40,4,0
84006,Bronx,West Concourse,10,2,5,17,462,3.68,58.82,11.76,29.41,26,571,656,clinton,10,58.82352941,7,0,7,41.17647059,3,2
84007,Bronx,West Concourse,25,5,4,34,579,5.87,73.53,14.71,11.76,23,500,579,clinton,16,47.05882353,13,2,18,52.94117647,12,3
84008,Bronx,West Concourse,17,,2,19,404,4.7,89.47,0,10.53,40,706,815,clinton,11,57.89473684,10,0,8,42.10526316,7,0
84009,Bronx,West Concourse,13,1,3,17,391,4.35,76.47,5.88,17.65,22,363,419,clinton,6,35.29411765,6,0,11,64.70588235,7,1
84010,Bronx,West Concourse,27,,5,32,573,5.58,84.38,0,15.63,18,549,617,clinton,22,68.75,18,0,10,31.25,9,0
84011,Bronx,Highbridge,30,1,6,37,612,6.05,81.08,2.7,16.22,24,571,699,clinton,18,48.64864865,15,1,19,51.35135135,15,0
84012,Bronx,Highbridge,18,3,1,22,435,5.06,81.82,13.64,4.55,20,416,490,clinton,15,68.18181818,12,2,7,31.81818182,6,1
84013,Bronx,Highbridge,20,3,5,28,561,4.99,71.43,10.71,17.86,31,532,739,clinton,15,53.57142857,14,0,13,46.42857143,6,3
84014,Bronx,West Concourse,17,1,3,21,406,5.17,80.95,4.76,14.29,34,473,579,clinton,7,33.33333333,5,1,14,66.66666667,12,0
84015,Bronx,West Concourse,18,1,1,20,413,4.84,90,5,5,12,293,334,clinton,12,60,11,0,8,40,7,1
84016,Bronx,West Concourse,23,1,6,30,518,5.79,76.67,3.33,20,27,655,775,clinton,21,70,18,0,9,30,5,1
84017,Bronx,East Concourse-Concourse Village,10,1,2,13,194,6.7,76.92,7.69,15.38,8,189,233,clinton,10,76.92307692,7,1,3,23.07692308,3,0
84018,Bronx,Mott Haven-Port Morris,5,,0,5,142,3.52,100,0,0,6,129,158,clinton,4,80,4,0,1,20,1,0
84019,Bronx,Mott Haven-Port Morris,26,2,3,31,521,5.95,83.87,6.45,9.68,21,501,566,clinton,19,61.29032258,16,1,12,38.70967742,10,1
84020,Bronx,Mott Haven-Port Morris,26,,2,28,463,6.05,92.86,0,7.14,15,449,523,clinton,14,50,13,0,14,50,13,0
84021,Bronx,Mott Haven-Port Morris,2,,0,2,71,2.82,100,0,0,0,75,89,clinton,1,50,1,0,1,50,1,0
84022,Bronx,Mott Haven-Port Morris,5,,2,7,135,5.19,71.43,0,28.57,12,112,153,clinton,6,85.71428571,4,0,1,14.28571429,1,0
84023,Bronx,Mott Haven-Port Morris,7,,3,10,515,1.94,70,0,30,17,500,549,clinton,3,30,2,0,7,70,5,0
84024,Bronx,Mott Haven-Port Morris,16,1,5,22,455,4.84,72.73,4.55,22.73,26,422,493,clinton,18,81.81818182,12,1,4,18.18181818,4,0
84025,Bronx,Mott Haven-Port Morris,24,1,2,27,469,5.76,88.89,3.7,7.41,22,530,624,clinton,14,51.85185185,13,0,13,48.14814815,11,1
84026,Bronx,Mott Haven-Port Morris,9,,2,11,308,3.57,81.82,0,18.18,7,207,239,clinton,9,81.81818182,7,0,2,18.18181818,2,0
84027,Bronx,Mott Haven-Port Morris,13,2,3,18,412,4.37,72.22,11.11,16.67,6,283,326,clinton,14,77.77777778,11,1,4,22.22222222,2,1
84028,Bronx,Mott Haven-Port Morris,9,,2,11,516,2.13,81.82,0,18.18,28,613,688,clinton,9,81.81818182,7,0,2,18.18181818,2,0
84029,Bronx,Mott Haven-Port Morris,17,2,6,25,389,6.43,68,8,24,11,364,418,clinton,19,76,12,1,6,24,5,1
84030,Bronx,Mott Haven-Port Morris,8,,3,11,303,3.63,72.73,0,27.27,10,295,324,clinton,6,54.54545455,4,0,5,45.45454545,4,0
84031,Bronx,Mott Haven-Port Morris,11,,5,16,270,5.93,68.75,0,31.25,8,266,295,clinton,11,68.75,7,0,5,31.25,4,0
84032,Bronx,Mott Haven-Port Morris,16,2,4,22,252,8.73,72.73,9.09,18.18,4,248,283,clinton,13,59.09090909,9,2,9,40.90909091,7,0
84033,Bronx,Melrose South-Mott Haven North,13,1,4,18,407,4.42,72.22,5.56,22.22,23,377,440,clinton,10,55.55555556,8,0,8,44.44444444,5,1
84034,Bronx,Melrose South-Mott Haven North,19,2,3,24,599,4.01,79.17,8.33,12.5,28,610,743,clinton,12,50,10,0,12,50,9,2
84035,Bronx,Melrose South-Mott Haven North,15,2,5,22,449,4.9,68.18,9.09,22.73,24,372,448,clinton,14,63.63636364,9,2,7,31.81818182,5,0
84036,Bronx,Melrose South-Mott Haven North,6,,2,8,156,5.13,75,0,25,5,153,160,clinton,6,75,4,0,2,25,2,0
84037,Bronx,Melrose South-Mott Haven North,9,,3,12,425,2.82,75,0,25,20,405,474,clinton,7,58.33333333,5,0,4,33.33333333,3,0
84038,Bronx,Melrose South-Mott Haven North,23,,4,27,517,5.22,85.19,0,14.81,33,411,509,clinton,16,59.25925926,14,0,11,40.74074074,9,0
84039,Bronx,Melrose South-Mott Haven North,20,,7,27,499,5.41,74.07,0,25.93,46,504,636,clinton,16,59.25925926,13,0,11,40.74074074,7,0
84040,Bronx,Mott Haven-Port Morris,24,,2,26,522,4.98,92.31,0,7.69,19,465,546,clinton,18,69.23076923,16,0,8,30.76923077,8,0
84041,Bronx,Mott Haven-Port Morris,17,1,7,25,438,5.71,68,4,28,29,395,472,clinton,13,52,9,0,12,48,8,1
84042,Bronx,Melrose South-Mott Haven North,31,,3,34,502,6.77,91.18,0,8.82,20,479,539,clinton,20,58.82352941,19,0,14,41.17647059,12,0
84043,Bronx,Melrose South-Mott Haven North,16,1,5,22,456,4.82,72.73,4.55,22.73,22,431,510,clinton,10,45.45454545,7,0,12,54.54545455,9,1
84044,Bronx,Melrose South-Mott Haven North,18,1,4,23,446,5.16,78.26,4.35,17.39,20,423,487,clinton,16,69.56521739,13,0,7,30.43478261,5,1
84045,Bronx,Melrose South-Mott Haven North,18,,4,22,353,6.23,81.82,0,18.18,24,341,393,clinton,15,68.18181818,12,0,7,31.81818182,6,0
84046,Bronx,Melrose South-Mott Haven North,10,,1,11,373,2.95,90.91,0,9.09,20,357,412,clinton,4,36.36363636,4,0,7,63.63636364,6,0
84047,Bronx,Melrose South-Mott Haven North,9,,2,11,186,5.91,81.82,0,18.18,7,167,204,clinton,4,36.36363636,3,0,7,63.63636364,6,0
84048,Bronx,Longwood,22,1,3,26,446,5.83,84.62,3.85,11.54,42,405,508,clinton,17,65.38461538,15,1,9,34.61538462,7,0
84049,Bronx,Longwood,5,1,1,7,165,4.24,71.43,14.29,14.29,12,186,221,clinton,2,28.57142857,1,1,5,71.42857143,4,0
84050,Bronx,Longwood,26,2,3,31,544,5.7,83.87,6.45,9.68,19,349,410,clinton,18,58.06451613,15,1,13,41.93548387,11,1
84051,Bronx,Longwood,21,,4,25,414,6.04,84,0,16,35,773,871,clinton,16,64,15,0,9,36,6,0
84052,Bronx,Longwood,18,1,3,22,309,7.12,81.82,4.55,13.64,26,556,616,clinton,13,59.09090909,11,1,9,40.90909091,7,0
84054,Bronx,Mott Haven-Port Morris,19,,1,20,464,4.31,95,0,5,29,444,527,clinton,17,85,16,0,3,15,3,0
84055,Bronx,Mott Haven-Port Morris,21,,2,23,462,4.98,91.3,0,8.7,28,419,492,clinton,16,69.56521739,14,0,7,30.43478261,7,0
84056,Bronx,Mott Haven-Port Morris,13,2,4,19,465,4.09,68.42,10.53,21.05,14,439,493,clinton,13,68.42105263,8,1,6,31.57894737,5,1
84057,Bronx,Mott Haven-Port Morris,14,1,6,21,478,4.39,66.67,4.76,28.57,30,456,532,clinton,11,52.38095238,8,1,10,47.61904762,6,0
84058,Bronx,Mott Haven-Port Morris,17,2,3,22,456,4.82,77.27,9.09,13.64,34,420,496,clinton,10,45.45454545,8,0,12,54.54545455,9,2
84059,Bronx,Mott Haven-Port Morris,17,,0,17,472,3.6,100,0,0,20,450,530,clinton,11,64.70588235,11,0,6,35.29411765,6,0
84060,Bronx,Mott Haven-Port Morris,21,2,3,26,431,6.03,80.77,7.69,11.54,30,378,449,clinton,14,53.84615385,10,2,12,46.15384615,11,0
84061,Bronx,Mott Haven-Port Morris,25,2,4,31,465,6.67,80.65,6.45,12.9,15,431,488,clinton,22,70.96774194,17,2,8,25.80645161,7,0
84062,Bronx,Mott Haven-Port Morris,19,3,2,24,387,6.2,79.17,12.5,8.33,18,353,411,clinton,14,58.33333333,12,0,10,41.66666667,7,3
84063,Bronx,Mott Haven-Port Morris,15,2,1,18,381,4.72,83.33,11.11,5.56,8,362,414,clinton,12,66.66666667,10,2,6,33.33333333,5,0
84064,Bronx,Mott Haven-Port Morris,33,2,2,37,549,6.74,89.19,5.41,5.41,26,537,630,clinton,20,54.05405405,18,1,17,45.94594595,15,1
84065,Bronx,Mott Haven-Port Morris,16,2,5,23,389,5.91,69.57,8.7,21.74,17,383,458,clinton,15,65.2173913,10,2,8,34.7826087,6,0
84066,Bronx,Mott Haven-Port Morris,12,,6,18,460,3.91,66.67,0,33.33,34,504,597,clinton,14,77.77777778,9,0,4,22.22222222,3,0
84067,Bronx,Mott Haven-Port Morris,17,2,5,24,515,4.66,70.83,8.33,20.83,16,364,447,clinton,11,45.83333333,8,1,12,50,8,1
84068,Bronx,Mott Haven-Port Morris,18,,1,19,385,4.94,94.74,0,5.26,9,367,423,clinton,13,68.42105263,12,0,6,31.57894737,6,0
84069,Bronx,Mott Haven-Port Morris,8,1,6,15,224,6.7,53.33,6.67,40,18,207,246,clinton,8,53.33333333,4,0,7,46.66666667,4,1
84070,Bronx,Mott Haven-Port Morris,9,,1,10,236,4.24,90,0,10,7,229,264,clinton,6,60,5,0,4,40,4,0
84071,Bronx,Mott Haven-Port Morris,20,,2,22,562,3.91,90.91,0,9.09,48,515,624,clinton,11,50,10,0,11,50,10,0
84072,Bronx,Mott Haven-Port Morris,23,,6,29,538,5.39,79.31,0,20.69,37,506,588,clinton,12,41.37931034,11,0,16,55.17241379,12,0
84073,Bronx,Hunts Point,1,,0,1,119,0.84,100,0,0,4,115,126,clinton,1,100,1,0,0,0,0,0
84074,Bronx,Hunts Point,20,,6,26,496,5.24,76.92,0,23.08,30,453,535,clinton,18,69.23076923,14,0,8,30.76923077,6,0
84075,Bronx,Hunts Point,17,1,3,21,431,4.87,80.95,4.76,14.29,25,403,472,clinton,10,47.61904762,8,1,11,52.38095238,9,0
84076,Bronx,Melrose South-Mott Haven North,2,,1,3,50,6,66.67,0,33.33,5,43,53,clinton,1,33.33333333,1,0,2,66.66666667,1,0
84077,Bronx,Hunts Point,23,1,3,27,390,6.92,85.19,3.7,11.11,14,373,431,clinton,15,55.55555556,13,0,12,44.44444444,10,1
84078,Bronx,Longwood,7,1,1,9,104,8.65,77.78,11.11,11.11,2,108,132,clinton,4,44.44444444,4,0,5,55.55555556,3,1
84080,Bronx,East Concourse-Concourse Village,19,1,4,24,475,5.05,79.17,4.17,16.67,18,438,511,clinton,16,66.66666667,13,0,8,33.33333333,6,1
84082,Bronx,West Concourse,10,,3,13,488,2.66,76.92,0,23.08,0,0,0,none,11,84.61538462,9,0,2,15.38461538,1,0
84083,Bronx,West Concourse,16,1,2,19,455,4.18,84.21,5.26,10.53,0,0,0,none,13,68.42105263,10,1,6,31.57894737,6,0
84084,Bronx,West Concourse,7,,2,9,161,5.59,77.78,0,22.22,0,0,0,none,5,55.55555556,3,0,4,44.44444444,4,0
84085,Bronx,Longwood,8,1,2,11,276,3.99,72.73,9.09,18.18,0,0,0,none,7,63.63636364,5,0,4,36.36363636,3,1
85001,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,20,,3,23,645,3.57,86.96,0,13.04,28,579,691,clinton,16,69.56521739,13,0,7,30.43478261,7,0
85002,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,11,4,5,20,580,3.45,55,20,25,38,427,517,clinton,14,70,9,2,6,30,2,2
85003,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,20,1,3,24,529,4.54,83.33,4.17,12.5,60,560,692,clinton,15,62.5,13,0,9,37.5,7,1
85004,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,48,3,9,60,475,12.63,80,5,15,43,416,497,clinton,30,50,24,1,29,48.33333333,24,1
85005,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,21,1,5,27,541,4.99,77.78,3.7,18.52,46,486,580,clinton,9,33.33333333,8,0,18,66.66666667,13,1
85006,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,9,2,0,11,296,3.72,81.82,18.18,0,29,250,301,clinton,7,63.63636364,6,1,4,36.36363636,3,1
85007,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,19,1,5,25,463,5.4,76,4,20,39,413,497,clinton,16,64,11,0,9,36,8,1
85008,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,13,2,8,23,511,4.5,56.52,8.7,34.78,44,542,648,clinton,13,56.52173913,7,1,10,43.47826087,6,1
85009,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,18,1,5,24,503,4.77,75,4.17,20.83,22,326,381,clinton,13,54.16666667,10,1,11,45.83333333,8,0
85010,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,28,1,7,36,475,7.58,77.78,2.78,19.44,19,382,445,clinton,22,61.11111111,17,1,14,38.88888889,11,0
85011,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,16,2,4,22,404,5.45,72.73,9.09,18.18,14,489,543,clinton,11,50,8,0,11,50,8,2
85012,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,16,1,6,23,509,4.52,69.57,4.35,26.09,24,549,638,clinton,21,91.30434783,14,1,2,8.695652174,2,0
85013,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,9,,2,11,533,2.06,81.82,0,18.18,7,510,590,clinton,5,45.45454545,5,0,6,54.54545455,4,0
85014,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,7,2,2,11,310,3.55,63.64,18.18,18.18,11,298,343,clinton,7,63.63636364,5,1,4,36.36363636,2,1
85015,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,21,2,8,31,526,5.89,67.74,6.45,25.81,24,465,557,clinton,24,77.41935484,17,1,7,22.58064516,4,1
85016,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,16,,2,18,280,6.43,88.89,0,11.11,4,273,313,clinton,13,72.22222222,11,0,5,27.77777778,5,0
85017,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,19,,6,25,428,5.84,76,0,24,8,421,474,clinton,14,56,11,0,11,44,8,0
85018,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,1,,0,1,29,3.45,100,0,0,9,20,34,clinton,0,0,0,0,1,100,1,0
85019,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,7,,1,8,606,1.32,87.5,0,12.5,8,587,652,clinton,4,50,4,0,4,50,3,0
85020,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,10,2,3,15,542,2.77,66.67,13.33,20,18,512,587,clinton,6,40,4,0,9,60,6,2
85021,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,16,,2,18,540,3.33,88.89,0,11.11,14,521,586,clinton,7,38.88888889,6,0,11,61.11111111,10,0
85022,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,18,3,5,26,406,6.4,69.23,11.54,19.23,18,390,457,clinton,18,69.23076923,14,1,8,30.76923077,4,2
85023,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,14,,3,17,321,5.3,82.35,0,17.65,6,314,351,clinton,10,58.82352941,8,0,7,41.17647059,6,0
85024,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,10,,3,13,580,2.24,76.92,0,23.08,19,544,634,clinton,8,61.53846154,8,0,5,38.46153846,2,0
85025,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,2,2,0,4,363,1.1,50,50,0,17,595,700,clinton,2,50,1,1,2,50,1,1
85026,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,16,,1,17,406,4.19,94.12,0,5.88,22,419,504,clinton,10,58.82352941,10,0,7,41.17647059,6,0
85027,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,21,2,6,29,567,5.11,72.41,6.9,20.69,23,241,289,clinton,18,62.06896552,14,1,11,37.93103448,7,1
85028,Bronx,Soundview-Bruckner,4,,0,4,57,7.02,100,0,0,1,57,64,clinton,2,50,2,0,2,50,2,0
85029,Bronx,Soundview-Bruckner,23,,1,24,426,5.63,95.83,0,4.17,11,336,371,clinton,16,66.66666667,15,0,8,33.33333333,8,0
85030,Bronx,Soundview-Bruckner,20,2,5,27,469,5.76,74.07,7.41,18.52,16,434,483,clinton,18,66.66666667,17,0,9,33.33333333,3,2
85031,Bronx,Soundview-Bruckner,27,,2,29,438,6.62,93.1,0,6.9,14,514,593,clinton,16,55.17241379,16,0,13,44.82758621,11,0
85032,Bronx,Soundview-Bruckner,13,2,1,16,271,5.9,81.25,12.5,6.25,47,556,678,clinton,10,62.5,9,1,6,37.5,4,1
85033,Bronx,Soundview-Bruckner,23,1,1,25,498,5.02,92,4,4,31,460,555,clinton,15,60,15,0,10,40,8,1
85034,Bronx,Soundview-Bruckner,17,1,6,24,415,5.78,70.83,4.17,25,18,402,462,clinton,16,66.66666667,11,1,8,33.33333333,6,0
85036,Bronx,Crotona Park East,10,,1,11,318,3.46,90.91,0,9.09,3,71,85,clinton,10,90.90909091,10,0,1,9.090909091,0,0
85037,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,20,1,2,23,549,4.19,86.96,4.35,8.7,11,528,591,clinton,12,52.17391304,11,0,11,47.82608696,9,1
85038,Bronx,Hunts Point,20,2,2,24,352,6.82,83.33,8.33,8.33,7,344,392,clinton,16,66.66666667,14,2,8,33.33333333,6,0
85039,Bronx,Hunts Point,33,,0,33,534,6.18,100,0,0,19,524,582,clinton,25,75.75757576,25,0,8,24.24242424,8,0
85040,Bronx,Hunts Point,11,,2,13,268,4.85,84.62,0,15.38,13,258,308,clinton,9,69.23076923,8,0,4,30.76923077,3,0
85041,Bronx,Longwood,19,2,1,22,361,6.09,86.36,9.09,4.55,38,542,628,clinton,14,63.63636364,11,2,8,36.36363636,8,0
85042,Bronx,Longwood,25,1,3,29,407,7.13,86.21,3.45,10.34,20,380,452,clinton,17,58.62068966,14,1,11,37.93103448,10,0
85043,Bronx,Hunts Point,19,,2,21,441,4.76,90.48,0,9.52,35,314,380,clinton,11,52.38095238,10,0,10,47.61904762,9,0
85044,Bronx,Hunts Point,8,2,2,12,391,3.07,66.67,16.67,16.67,17,382,441,clinton,7,58.33333333,5,1,5,41.66666667,3,1
85045,Bronx,Longwood,14,2,3,19,448,4.24,73.68,10.53,15.79,38,510,633,clinton,16,84.21052632,11,2,3,15.78947368,3,0
85046,Bronx,Longwood,18,1,4,23,330,6.97,78.26,4.35,17.39,12,322,360,clinton,14,60.86956522,12,0,9,39.13043478,6,1
85047,Bronx,Hunts Point,20,1,3,24,423,5.67,83.33,4.17,12.5,23,402,482,clinton,12,50,10,1,12,50,10,0
85048,Bronx,Hunts Point,18,1,6,25,483,5.18,72,4,24,32,440,514,clinton,14,56,9,1,11,44,9,0
85049,Bronx,Hunts Point,27,1,3,31,434,7.14,87.1,3.23,9.68,34,588,674,clinton,20,64.51612903,18,0,11,35.48387097,9,1
85050,Bronx,Hunts Point,27,1,1,29,550,5.27,93.1,3.45,3.45,23,467,528,clinton,18,62.06896552,17,0,11,37.93103448,10,1
