aded,first2016,total_voted_reg2008,total_voted2016,pct_first2016_total_voted_reg2008,pct_first2016_total_voted2016
31007,32,329,547,9.726443769,5.850091408
31008,32,350,553,9.142857143,5.786618445
31009,27,287,452,9.407665505,5.973451327
31010,28,324,609,8.641975309,4.597701149
31011,14,348,600,4.022988506,2.333333333
31012,25,361,593,6.925207756,4.215851602
31013,18,334,532,5.389221557,3.383458647
31014,23,358,518,6.424581006,4.44015444
31015,25,333,500,7.507507508,5
31016,18,309,492,5.825242718,3.658536585
31017,23,305,463,7.540983607,4.967602592
31018,23,362,586,6.35359116,3.924914676
31019,22,392,617,5.612244898,3.565640194
31020,15,187,260,8.021390374,5.769230769
31021,1,25,50,4,2
31022,32,348,574,9.195402299,5.574912892
31023,44,362,550,12.15469613,8
31024,23,353,555,6.515580737,4.144144144
31025,37,317,521,11.67192429,7.101727447
31026,30,324,543,9.259259259,5.524861878
31027,34,340,522,10,6.513409962
31028,25,293,431,8.532423208,5.800464037
31029,14,382,560,3.664921466,2.5
31030,0,6,15,0,0
31031,3,19,25,15.78947368,12
31032,39,391,563,9.974424552,6.927175844
31033,2,153,235,1.307189542,0.85106383
31034,10,470,680,2.127659574,1.470588235
31035,13,405,598,3.209876543,2.173913043
31036,13,425,619,3.058823529,2.100161551
31037,14,425,651,3.294117647,2.150537634
31038,11,485,693,2.268041237,1.587301587
31039,46,433,624,10.62355658,7.371794872
31040,12,493,668,2.434077079,1.796407186
31041,9,367,570,2.452316076,1.578947368
31042,9,297,449,3.03030303,2.004454343
31043,6,353,500,1.699716714,1.2
31044,9,292,410,3.082191781,2.195121951
31045,25,384,590,6.510416667,4.237288136
31046,22,382,533,5.759162304,4.127579737
31047,19,404,564,4.702970297,3.368794326
31048,14,323,484,4.334365325,2.892561983
31049,26,400,569,6.5,4.569420035
31050,11,194,308,5.670103093,3.571428571
31051,26,366,557,7.103825137,4.667863555
31052,25,419,586,5.966587112,4.266211604
31053,24,370,577,6.486486486,4.159445407
31054,15,389,572,3.856041131,2.622377622
31055,22,375,567,5.866666667,3.880070547
31056,17,335,553,5.074626866,3.074141049
31057,17,383,546,4.438642298,3.113553114
31058,32,382,557,8.376963351,5.745062837
31059,16,274,404,5.839416058,3.96039604
31060,0,1,3,0,0
31061,29,336,525,8.630952381,5.523809524
31062,22,248,397,8.870967742,5.541561713
31063,29,430,592,6.744186047,4.898648649
31064,36,350,566,10.28571429,6.360424028
31078,18,363,551,4.958677686,3.266787659
31079,34,345,591,9.855072464,5.752961083
31080,15,188,350,7.978723404,4.285714286
31081,28,299,537,9.364548495,5.2141527
31082,32,365,591,8.767123288,5.414551607
31083,12,335,470,3.582089552,2.553191489
31084,13,400,557,3.25,2.333931777
31085,16,241,356,6.639004149,4.494382022
31086,30,338,519,8.875739645,5.780346821
32001,16,332,676,4.819277108,2.366863905
32002,3,20,33,15,9.090909091
32003,26,471,703,5.520169851,3.698435277
32004,22,352,687,6.25,3.202328967
32005,21,258,490,8.139534884,4.285714286
32006,19,326,612,5.828220859,3.104575163
32007,6,77,127,7.792207792,4.724409449
32008,3,46,139,6.52173913,2.158273381
32009,4,61,147,6.557377049,2.721088435
32010,2,32,56,6.25,3.571428571
32011,23,264,447,8.712121212,5.14541387
32012,0,5,11,0,0
32013,3,53,93,5.660377358,3.225806452
32014,0,4,6,0,0
32015,12,269,415,4.460966543,2.891566265
32016,21,353,537,5.949008499,3.910614525
32017,22,328,539,6.707317073,4.081632653
32018,24,327,543,7.339449541,4.419889503
32019,15,346,560,4.335260116,2.678571429
32020,20,299,540,6.688963211,3.703703704
32021,23,305,527,7.540983607,4.364326376
32022,11,283,451,3.886925795,2.43902439
32023,20,316,525,6.329113924,3.80952381
32024,13,224,421,5.803571429,3.087885986
32025,16,360,560,4.444444444,2.857142857
32026,12,335,468,3.582089552,2.564102564
32027,11,362,552,3.038674033,1.992753623
32028,13,391,590,3.324808184,2.203389831
32029,17,418,617,4.066985646,2.755267423
32030,12,417,585,2.877697842,2.051282051
32031,30,442,673,6.787330317,4.457652303
32032,22,379,547,5.80474934,4.021937843
32033,23,468,678,4.914529915,3.392330383
32034,16,462,650,3.463203463,2.461538462
32035,18,394,596,4.568527919,3.020134228
32036,16,397,568,4.0302267,2.816901408
32037,19,371,551,5.121293801,3.448275862
32038,14,433,616,3.233256351,2.272727273
32039,28,428,615,6.542056075,4.552845528
32040,9,336,546,2.678571429,1.648351648
32041,13,430,605,3.023255814,2.148760331
32042,16,404,586,3.96039604,2.730375427
32043,20,491,678,4.073319756,2.949852507
32044,10,192,263,5.208333333,3.802281369
32045,10,436,629,2.293577982,1.589825119
32046,13,293,424,4.436860068,3.066037736
32047,10,296,440,3.378378378,2.272727273
32048,4,254,392,1.57480315,1.020408163
32049,23,468,637,4.914529915,3.610675039
32050,22,429,634,5.128205128,3.470031546
32051,19,419,628,4.534606205,3.025477707
32052,18,383,591,4.699738903,3.045685279
32053,13,422,599,3.08056872,2.170283806
32054,14,329,500,4.255319149,2.8
32055,19,390,557,4.871794872,3.411131059
32056,7,161,241,4.347826087,2.904564315
32057,18,470,677,3.829787234,2.658788774
32058,12,439,635,2.733485194,1.88976378
32059,16,425,632,3.764705882,2.53164557
32060,10,471,623,2.123142251,1.605136437
32061,11,328,481,3.353658537,2.286902287
32062,12,573,700,2.094240838,1.714285714
32063,8,527,664,1.518026565,1.204819277
32064,9,501,636,1.796407186,1.41509434
32065,12,501,639,2.395209581,1.877934272
32066,11,549,686,2.003642987,1.603498542
32067,11,486,609,2.263374486,1.806239737
32068,11,490,620,2.244897959,1.774193548
32069,9,525,647,1.714285714,1.391035549
32070,10,505,634,1.98019802,1.577287066
32071,8,494,610,1.619433198,1.31147541
32072,18,417,630,4.316546763,2.857142857
32073,9,418,579,2.153110048,1.554404145
32074,10,289,396,3.460207612,2.525252525
32075,16,471,674,3.397027601,2.37388724
32076,0,0,0,0,0
32077,20,373,536,5.361930295,3.731343284
32078,9,300,430,3,2.093023256
32079,28,372,569,7.52688172,4.920913884
32080,14,237,507,5.907172996,2.761341223
32081,14,198,342,7.070707071,4.093567251
32082,16,332,512,4.819277108,3.125
32083,9,289,451,3.114186851,1.99556541
32084,9,332,444,2.710843373,2.027027027
33001,18,401,633,4.488778055,2.843601896
33002,19,430,656,4.418604651,2.896341463
33003,19,403,645,4.714640199,2.945736434
33004,13,370,556,3.513513514,2.338129496
33005,26,426,638,6.103286385,4.07523511
33006,22,498,689,4.417670683,3.193033382
33007,25,457,639,5.470459519,3.912363067
33008,32,470,674,6.808510638,4.747774481
33009,31,486,668,6.378600823,4.640718563
33010,22,393,614,5.597964377,3.583061889
33011,32,440,683,7.272727273,4.685212299
33012,28,338,598,8.284023669,4.682274247
33013,38,403,631,9.429280397,6.022187005
33014,21,413,645,5.084745763,3.255813953
33015,34,471,660,7.218683652,5.151515152
33016,4,84,116,4.761904762,3.448275862
33017,28,413,606,6.779661017,4.620462046
33018,26,405,582,6.419753086,4.467353952
33019,37,423,638,8.747044917,5.799373041
33020,33,410,615,8.048780488,5.365853659
33021,31,421,647,7.363420428,4.791344668
33022,14,393,605,3.562340967,2.314049587
33023,23,377,583,6.100795756,3.945111492
33024,27,329,541,8.20668693,4.990757856
33025,27,402,631,6.71641791,4.278922345
33026,29,386,619,7.512953368,4.684975767
33027,29,370,528,7.837837838,5.492424242
33028,19,342,508,5.555555556,3.74015748
33029,18,416,607,4.326923077,2.965403624
33030,15,417,584,3.597122302,2.568493151
33031,20,394,562,5.076142132,3.558718861
33032,11,445,633,2.471910112,1.737756714
33033,13,416,597,3.125,2.177554439
33034,11,392,547,2.806122449,2.010968921
33035,11,411,589,2.676399027,1.867572156
33036,25,445,607,5.617977528,4.118616145
33037,11,480,659,2.291666667,1.669195751
33038,13,428,612,3.037383178,2.124183007
33039,10,434,618,2.304147465,1.618122977
33040,19,410,604,4.634146341,3.145695364
33041,12,426,598,2.816901408,2.006688963
33042,11,442,592,2.488687783,1.858108108
33043,16,361,564,4.432132964,2.836879433
33044,18,483,675,3.726708075,2.666666667
33045,21,525,683,4,3.074670571
33046,15,490,671,3.06122449,2.235469449
33047,10,421,553,2.375296912,1.808318264
33048,17,455,652,3.736263736,2.607361963
33049,12,344,527,3.488372093,2.277039848
33050,13,367,533,3.542234332,2.43902439
33051,17,415,549,4.096385542,3.096539162
33052,16,431,623,3.712296984,2.568218299
33053,7,410,564,1.707317073,1.241134752
33054,9,470,631,1.914893617,1.426307448
33055,19,478,634,3.974895397,2.996845426
33056,11,528,678,2.083333333,1.622418879
33057,7,506,653,1.383399209,1.071975498
33058,13,471,652,2.760084926,1.993865031
33059,11,486,640,2.263374486,1.71875
33060,18,496,652,3.629032258,2.760736196
33061,13,401,579,3.241895262,2.245250432
33062,11,475,658,2.315789474,1.671732523
33063,13,476,642,2.731092437,2.024922118
33064,12,499,665,2.404809619,1.804511278
33065,14,545,713,2.568807339,1.963534362
33066,9,539,663,1.669758813,1.357466063
33067,8,501,659,1.596806387,1.213960546
33068,18,495,630,3.636363636,2.857142857
33069,7,527,683,1.328273245,1.02489019
33070,21,548,691,3.832116788,3.039073806
33071,11,552,693,1.992753623,1.587301587
33072,17,402,565,4.228855721,3.008849558
33073,23,439,619,5.239179954,3.715670436
33074,27,420,614,6.428571429,4.397394137
33075,24,413,632,5.811138015,3.797468354
33076,30,375,582,8,5.154639175
33077,11,419,583,2.625298329,1.886792453
33078,10,432,578,2.314814815,1.730103806
33079,10,379,559,2.638522427,1.788908766
34001,27,246,480,10.97560976,5.625
34002,17,235,477,7.234042553,3.5639413
34003,20,265,538,7.547169811,3.717472119
34004,17,269,471,6.319702602,3.609341826
34005,16,306,514,5.22875817,3.112840467
34006,23,231,432,9.956709957,5.324074074
34007,13,178,364,7.303370787,3.571428571
34008,22,361,617,6.094182825,3.565640194
34009,13,267,513,4.868913858,2.53411306
34010,23,297,488,7.744107744,4.713114754
34011,14,265,434,5.283018868,3.225806452
34012,32,282,494,11.34751773,6.477732794
34013,19,288,495,6.597222222,3.838383838
34014,0,30,49,0,0
34015,16,365,614,4.383561644,2.605863192
34016,18,534,721,3.370786517,2.496532594
34017,26,432,584,6.018518519,4.452054795
34018,11,194,347,5.670103093,3.170028818
34019,29,519,665,5.587668593,4.360902256
34020,14,388,600,3.608247423,2.333333333
34021,14,276,508,5.072463768,2.755905512
34022,24,512,767,4.6875,3.129074316
34023,24,355,667,6.76056338,3.5982009
34024,23,357,595,6.442577031,3.865546218
34025,11,497,672,2.213279678,1.636904762
34026,28,414,745,6.763285024,3.758389262
34027,23,333,543,6.906906907,4.23572744
34028,15,275,446,5.454545455,3.3632287
34029,20,279,521,7.168458781,3.838771593
34030,1,11,23,9.090909091,4.347826087
34031,3,90,174,3.333333333,1.724137931
34032,5,48,110,10.41666667,4.545454545
34033,7,49,102,14.28571429,6.862745098
34034,1,82,144,1.219512195,0.694444444
34035,28,285,576,9.824561404,4.861111111
34036,34,368,603,9.239130435,5.638474295
34037,28,304,543,9.210526316,5.156537753
34038,28,331,668,8.459214502,4.191616766
34039,23,312,533,7.371794872,4.315196998
34040,23,320,545,7.1875,4.220183486
34041,26,339,556,7.669616519,4.676258993
34042,25,221,435,11.31221719,5.747126437
34043,6,110,201,5.454545455,2.985074627
34044,7,109,228,6.422018349,3.070175439
34045,15,313,608,4.792332268,2.467105263
34046,17,244,532,6.967213115,3.195488722
34047,0,19,39,0,0
34048,4,153,267,2.614379085,1.498127341
34049,27,224,492,12.05357143,5.487804878
34050,18,271,539,6.642066421,3.339517625
34051,16,268,554,5.970149254,2.888086643
34052,17,269,564,6.319702602,3.014184397
34053,3,21,49,14.28571429,6.12244898
34054,2,3,8,66.66666667,25
34055,0,10,21,0,0
34056,3,58,96,5.172413793,3.125
34057,3,47,114,6.382978723,2.631578947
34058,0,4,16,0,0
34059,1,14,28,7.142857143,3.571428571
34060,17,237,496,7.172995781,3.427419355
34061,3,20,48,15,6.25
34062,4,72,137,5.555555556,2.919708029
34063,30,551,836,5.444646098,3.588516746
34065,21,349,613,6.017191977,3.425774878
34066,14,277,522,5.054151625,2.681992337
34067,28,281,547,9.964412811,5.118829982
34068,20,471,693,4.246284501,2.886002886
34069,13,299,609,4.347826087,2.134646962
34070,3,98,157,3.06122449,1.910828025
34071,21,241,520,8.713692946,4.038461538
34072,23,480,663,4.791666667,3.46907994
34073,19,276,442,6.884057971,4.298642534
35001,6,54,97,11.11111111,6.18556701
35002,13,269,489,4.832713755,2.658486708
35003,22,273,513,8.058608059,4.288499025
35004,18,253,552,7.114624506,3.260869565
35005,19,289,476,6.574394464,3.991596639
35006,23,319,553,7.210031348,4.159132007
35007,31,274,577,11.31386861,5.372616984
35008,19,216,482,8.796296296,3.941908714
35009,23,335,514,6.865671642,4.474708171
35010,30,321,512,9.345794393,5.859375
35011,22,287,499,7.665505226,4.408817635
35012,25,368,596,6.793478261,4.194630872
35013,27,269,525,10.03717472,5.142857143
35014,23,191,377,12.04188482,6.100795756
35015,19,403,646,4.714640199,2.941176471
35016,19,423,657,4.491725768,2.891933029
35017,22,414,634,5.314009662,3.470031546
35018,23,427,694,5.386416862,3.314121037
35019,11,302,459,3.642384106,2.396514161
35020,12,447,653,2.684563758,1.837672282
35021,26,437,581,5.949656751,4.475043029
35022,28,452,684,6.194690265,4.093567251
35023,29,282,454,10.28368794,6.387665198
35024,17,345,529,4.927536232,3.213610586
35025,26,492,772,5.284552846,3.367875648
35026,28,322,454,8.695652174,6.167400881
35027,26,310,439,8.387096774,5.922551253
35028,13,142,274,9.154929577,4.744525547
35029,0,6,9,0,0
35030,9,107,184,8.411214953,4.891304348
35032,29,334,584,8.682634731,4.965753425
35033,27,310,552,8.709677419,4.891304348
35035,16,198,322,8.080808081,4.968944099
35036,1,28,45,3.571428571,2.222222222
35037,26,271,542,9.594095941,4.79704797
35038,16,421,644,3.800475059,2.48447205
35039,13,248,497,5.241935484,2.615694165
35040,32,227,446,14.0969163,7.174887892
35041,17,258,511,6.589147287,3.326810176
35042,22,273,504,8.058608059,4.365079365
35043,26,341,569,7.624633431,4.569420035
35044,17,294,559,5.782312925,3.041144902
35045,16,303,511,5.280528053,3.13111546
35046,29,347,564,8.357348703,5.141843972
35047,22,363,594,6.060606061,3.703703704
35048,23,427,680,5.386416862,3.382352941
35049,12,228,405,5.263157895,2.962962963
35050,20,349,592,5.730659026,3.378378378
35051,22,383,618,5.744125326,3.55987055
35052,19,447,629,4.250559284,3.020667727
35053,10,410,610,2.43902439,1.639344262
35063,23,287,578,8.013937282,3.979238754
35064,28,301,500,9.302325581,5.6
35065,19,264,482,7.196969697,3.941908714
35066,20,372,571,5.376344086,3.50262697
36001,14,577,725,2.426343154,1.931034483
36002,14,396,526,3.535353535,2.661596958
36003,10,203,388,4.926108374,2.577319588
36004,20,301,601,6.644518272,3.327787022
36005,15,232,466,6.465517241,3.21888412
36006,12,319,704,3.761755486,1.704545455
36007,16,146,418,10.95890411,3.827751196
36008,20,419,709,4.77326969,2.820874471
36009,11,171,367,6.432748538,2.997275204
36010,24,225,574,10.66666667,4.181184669
36011,25,321,630,7.788161994,3.968253968
36012,17,285,600,5.964912281,2.833333333
36013,13,273,529,4.761904762,2.457466919
36014,28,327,628,8.562691131,4.458598726
36015,12,278,575,4.316546763,2.086956522
36016,17,221,555,7.692307692,3.063063063
36017,13,220,559,5.909090909,2.325581395
36018,13,303,669,4.290429043,1.943198804
36019,18,297,650,6.060606061,2.769230769
36020,14,319,631,4.388714734,2.218700475
36021,33,315,682,10.47619048,4.838709677
36022,21,309,671,6.796116505,3.129657228
36023,21,221,566,9.502262443,3.71024735
36024,17,253,570,6.719367589,2.98245614
36025,15,253,538,5.928853755,2.788104089
36026,23,267,545,8.61423221,4.220183486
36027,14,319,642,4.388714734,2.180685358
36028,19,298,612,6.375838926,3.104575163
36029,26,318,563,8.176100629,4.618117229
36030,25,331,655,7.552870091,3.816793893
36031,24,319,689,7.523510972,3.483309144
36032,17,295,594,5.762711864,2.861952862
36033,14,230,388,6.086956522,3.608247423
36034,16,245,535,6.530612245,2.990654206
36035,18,292,564,6.164383562,3.191489362
36036,26,306,630,8.496732026,4.126984127
36037,18,351,620,5.128205128,2.903225806
36038,18,329,549,5.47112462,3.278688525
36039,15,284,561,5.281690141,2.673796791
36040,25,378,690,6.613756614,3.623188406
36041,13,443,721,2.934537246,1.803051318
36042,15,388,610,3.865979381,2.459016393
36043,5,90,140,5.555555556,3.571428571
36044,5,40,79,12.5,6.329113924
36045,20,253,616,7.90513834,3.246753247
36046,30,286,416,10.48951049,7.211538462
36047,24,382,524,6.282722513,4.580152672
36048,26,321,464,8.099688474,5.603448276
36049,24,317,720,7.570977918,3.333333333
36050,11,118,166,9.322033898,6.626506024
36051,2,33,77,6.060606061,2.597402597
36052,24,326,682,7.36196319,3.519061584
36053,31,420,663,7.380952381,4.67571644
36054,19,417,625,4.556354916,3.04
36055,18,341,653,5.278592375,2.756508423
36056,11,270,573,4.074074074,1.919720768
36057,12,281,520,4.270462633,2.307692308
36058,13,256,508,5.078125,2.559055118
36059,26,333,601,7.807807808,4.326123128
36060,11,248,478,4.435483871,2.30125523
36061,25,442,708,5.656108597,3.531073446
36062,21,311,509,6.752411576,4.125736739
36063,20,344,493,5.813953488,4.056795132
36064,17,296,627,5.743243243,2.711323764
36065,10,92,204,10.86956522,4.901960784
36066,12,241,561,4.979253112,2.139037433
36067,12,272,550,4.411764706,2.181818182
36072,18,333,684,5.405405405,2.631578947
36073,16,313,702,5.111821086,2.279202279
36074,9,239,527,3.765690377,1.707779886
36075,24,280,491,8.571428571,4.887983707
36076,21,336,704,6.25,2.982954545
36077,19,343,747,5.539358601,2.543507363
36078,19,285,457,6.666666667,4.157549234
36079,17,230,426,7.391304348,3.990610329
36080,14,256,486,5.46875,2.880658436
36081,26,353,676,7.365439093,3.846153846
36082,17,338,578,5.029585799,2.941176471
36083,19,311,475,6.109324759,4
37001,21,381,620,5.511811024,3.387096774
37002,26,383,599,6.788511749,4.340567613
37003,22,364,557,6.043956044,3.9497307
37004,25,414,591,6.038647343,4.230118443
37005,20,279,553,7.168458781,3.616636528
37006,23,235,465,9.787234043,4.946236559
37007,14,273,347,5.128205128,4.034582133
37008,17,387,505,4.392764858,3.366336634
37009,16,351,479,4.558404558,3.340292276
